test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Prdx6	Prdx6	Prdx6	chr1:163170242-163181297	CP	SVZ_IZ	OK	21.5574	62.8324	1.54333	-11.9054	0	0	yes
Tuba4a	Tuba4a	Tuba4a	chr1:75207403-75215828	CP	SVZ_IZ	OK	4.51659	13.1655	1.54346	-7.78264	7.11E-15	6.49E-14	yes
Frrs1	Frrs1	Frrs1	chr3:116562484-116606668	CP	SVZ_IZ	OK	0.203534	0.59358	1.54417	-2.7553	0.00586385	0.0141562	yes
Mfap2	Mfap2	Mfap2	chr4:140566338-140571899	CP	SVZ_IZ	OK	48.3199	140.999	1.545	-13.9205	0	0	yes
Cenpl	Cenpl	Cenpl	chr1:163001022-163016474	CP	SVZ_IZ	OK	3.47839	10.1593	1.54631	-7.84737	4.22E-15	3.90E-14	yes
E130308A19Rik	E130308A19Rik	E130308A19Rik	chr4:59639092-59767175	CP	SVZ_IZ	OK	1.16271	3.39798	1.54719	-6.73565	1.63E-11	1.18E-10	yes
Selplg	Selplg	Selplg	chr5:114267806-114280510	CP	SVZ_IZ	OK	0.186759	0.546238	1.54835	-2.76145	0.00575457	0.0139188	yes
Fbln7	Fbln7	Fbln7	chr2:128689667-128722770	CP	SVZ_IZ	OK	0.311939	0.913564	1.55024	-3.46411	0.000531992	0.0015967	yes
Chaf1a	Chaf1a	Chaf1a	chr17:56179838-56207449	CP	SVZ_IZ	OK	6.43897	18.9069	1.55401	-10.0959	0	0	yes
Erf	Erf	Erf	chr7:26027578-26035777	CP	SVZ_IZ	OK	3.20119	9.41526	1.55639	-8.38351	0	0	yes
2010204K13Rik	2010204K13Rik	2010204K13Rik	chrX:6988942-7000114	CP	SVZ_IZ	OK	4.97337	14.6366	1.55728	-5.43543	5.47E-08	2.87E-07	yes
Cmc2	Cmc2	Cmc2	chr8:119412584-119445336	CP	SVZ_IZ	OK	4.06133	11.9631	1.55857	-6.75049	1.47E-11	1.07E-10	yes
Them5	Them5	Them5	chr3:94146020-94151274	CP	SVZ_IZ	OK	0.294061	0.870149	1.56515	-2.38875	0.0169058	0.0362583	yes
Ooep	Ooep	Ooep	chr9:78224709-78226395	CP	SVZ_IZ	OK	1.20235	3.56586	1.5684	-4.16403	3.13E-05	0.000115729	yes
Limd1	Limd1	Limd1	chr9:123387818-123430670	CP	SVZ_IZ	OK	4.033	11.9615	1.56847	-10.0499	0	0	yes
Golim4	Golim4	Golim4	chr3:75680305-75760753	CP	SVZ_IZ	OK	7.24591	21.519	1.57037	-11.1167	0	0	yes
Isl1	Isl1	Isl1	chr13:117088477-117099896	CP	SVZ_IZ	OK	0.207404	0.616156	1.57085	-2.9017	0.00371144	0.00937481	yes
Lamb2	Lamb2	Lamb2	chr9:108382192-108392861	CP	SVZ_IZ	OK	1.18132	3.50989	1.57103	-7.23394	4.69E-13	3.78E-12	yes
Maml3	Maml3	Maml3	chr3:51491534-51908928	CP	SVZ_IZ	OK	0.763336	2.27564	1.57588	-6.78432	1.17E-11	8.54E-11	yes
Cand2	Cand2	Cand2	chr6:115724574-115758761	CP	SVZ_IZ	OK	3.8495	11.4852	1.57703	-10.3704	0	0	yes
H2afz	H2afz	H2afz	chr3:137527562-137529886	CP	SVZ_IZ	OK	354.77	1059.7	1.57871	-13.5532	0	0	yes
Plcxd2	Plcxd2	Plcxd2	chr16:45959373-46010526	CP	SVZ_IZ	OK	4.42569	13.2395	1.58088	-11.5362	0	0	yes
Mcm8	Mcm8	Mcm8	chr2:132642070-132669924	CP	SVZ_IZ	OK	1.94455	5.81736	1.58093	-7.19468	6.26E-13	5.01E-12	yes
Pard3	Pard3	Pard3	chr8:129587955-130136186	CP	SVZ_IZ	OK	5.37126	16.0871	1.58257	-14.3967	0	0	yes
Cd1d1	Cd1d1	Cd1d1	chr3:86799757-86803262	CP	SVZ_IZ	OK	6.31731	18.9427	1.58426	-8.67292	0	0	yes
Fgfbp3	Fgfbp3	Fgfbp3	chr19:36992039-36994089	CP	SVZ_IZ	OK	9.76303	29.2908	1.58505	-9.55096	0	0	yes
Pbxip1	Pbxip1	Pbxip1	chr3:89240625-89254874	CP	SVZ_IZ	OK	0.648528	1.94593	1.58522	-5.50166	3.76E-08	2.01E-07	yes
Myt1	Myt1	Myt1	chr2:181498036-181562480	CP	SVZ_IZ	OK	9.62149	28.8917	1.58632	-15.5927	0	0	yes
Fkbp14	Fkbp14	Fkbp14	chr6:54527598-54543122	CP	SVZ_IZ	OK	1.10417	3.32105	1.58868	-5.62152	1.89E-08	1.04E-07	yes
Scrn1	Scrn1	Scrn1	chr6:54458809-54516376	CP	SVZ_IZ	OK	32.8539	98.8674	1.58943	-12.52	0	0	yes
2810025M15Rik	2810025M15Rik	2810025M15Rik	chr1:159065313-159350367	CP	SVZ_IZ	OK	21.3624	64.3009	1.58976	-10.5048	0	0	yes
Cpne3	Cpne3	Cpne3	chr4:19446398-19497251	CP	SVZ_IZ	OK	2.99188	9.00899	1.59031	-9.89779	0	0	yes
Clcn5	Clcn5	Clcn5	chrX:6735537-6896484	CP	SVZ_IZ	OK	0.620959	1.87083	1.59111	-6.56253	5.29E-11	3.68E-10	yes
Mid1ip1	Mid1ip1	Mid1ip1	chrX:10294490-10296828	CP	SVZ_IZ	OK	11.6689	35.1802	1.59209	-14.1827	0	0	yes
Hepacam	Hepacam	Hepacam	chr9:37175190-37194156	CP	SVZ_IZ	OK	0.11886	0.358477	1.59261	-2.52759	0.0114847	0.0257932	yes
Mnd1	Mnd1	Mnd1	chr3:83891855-83959708	CP	SVZ_IZ	OK	0.761285	2.2976	1.59362	-2.99908	0.00270799	0.00704941	yes
Pou3f3	Pou3f3	Pou3f3	chr1:42753990-42757054	CP	SVZ_IZ	OK	88.8094	268.271	1.59491	-13.8254	0	0	yes
Aebp2	Aebp2	Aebp2	chr6:140571183-140625939	CP	SVZ_IZ	OK	6.87852	20.7836	1.59527	-10.4329	0	0	yes
Efs	Efs	Efs	chr14:55535379-55545625	CP	SVZ_IZ	OK	8.28083	25.064	1.59777	-11.3447	0	0	yes
Rnf217	Rnf217	Rnf217	chr10:31221692-31329531	CP	SVZ_IZ	OK	3.93124	11.9002	1.59793	-8.77905	0	0	yes
Dnase2a	Dnase2a	Dnase2a	chr8:87432522-87435360	CP	SVZ_IZ	OK	0.571863	1.73359	1.60003	-3.65076	0.000261465	0.000832642	yes
Efhd2	Efhd2	Efhd2	chr4:141414056-141430835	CP	SVZ_IZ	OK	8.52985	25.8838	1.60146	-10.1766	0	0	yes
Hist1h2ai	Hist1h2ai	Hist1h2ai	chr13:21808290-21808683	CP	SVZ_IZ	OK	3.41073	10.377	1.60523	-3.31359	0.000921081	0.00264509	yes
Serping1	Serping1	Serping1	chr2:84605516-84615586	CP	SVZ_IZ	OK	4.41318	13.4349	1.60609	-7.84228	4.44E-15	4.10E-14	yes
Mina	Mina	Mina	chr16:59471600-59555578	CP	SVZ_IZ	OK	1.74412	5.33636	1.61336	-5.96912	2.39E-09	1.43E-08	yes
A730008H23Rik	A730008H23Rik	A730008H23Rik	chr1:90123594-90174154	CP	SVZ_IZ	OK	1.7484	5.35365	1.61449	-5.16913	2.35E-07	1.15E-06	yes
Tsen15	Tsen15	Tsen15	chr1:154217865-154233812	CP	SVZ_IZ	OK	9.14039	28.0898	1.61972	-8.33778	0	0	yes
Nfe2l2	Nfe2l2	Nfe2l2	chr2:75513575-75542698	CP	SVZ_IZ	OK	1.93766	5.95517	1.61982	-6.72514	1.75E-11	1.27E-10	yes
2900052N01Rik	2900052N01Rik	2900052N01Rik	chr9:46721685-46735449	CP	SVZ_IZ	OK	0.155491	0.477892	1.61985	-2.665	0.00769889	0.0180998	yes
Blm	Blm	Blm	chr7:87599878-87680005	CP	SVZ_IZ	OK	2.59791	7.99048	1.62093	-9.63693	0	0	yes
Ddr1	Ddr1	Ddr1	chr17:35818511-35841084	CP	SVZ_IZ	OK	24.3623	75.0711	1.62361	-29.2033	0	0	yes
Hmgn2	Hmgn2	Hmgn2	chr4:133520653-133523906	CP	SVZ_IZ	OK	380.913	1174.19	1.62413	-13.519	0	0	yes
Tifa	Tifa	Tifa	chr3:127492830-127501307	CP	SVZ_IZ	OK	0.843251	2.60257	1.6259	-4.71878	2.37E-06	1.02E-05	yes
4933412E12Rik	4933412E12Rik	4933412E12Rik	chr10:116387617-116400335	CP	SVZ_IZ	OK	0.235555	0.727043	1.62598	-2.49318	0.0126606	0.0281285	yes
5730559C18Rik	5730559C18Rik	5730559C18Rik	chr1:138110098-138130857	CP	SVZ_IZ	OK	2.00377	6.18512	1.62608	-7.39957	1.37E-13	1.14E-12	yes
Ankrd9	Ankrd9	Ankrd9	chr12:112213562-112217231	CP	SVZ_IZ	OK	0.374286	1.15541	1.62619	-3.78764	0.000152083	0.000504097	yes
Synpr	Synpr	Synpr	chr14:14117293-14447983	CP	SVZ_IZ	OK	0.88748	2.74379	1.62838	-7.07651	1.48E-12	1.15E-11	yes
Fen1	Fen1	Fen1	chr19:10273621-10278433	CP	SVZ_IZ	OK	9.84548	30.4792	1.63029	-23.73	0	0	yes
Fbxo34	Fbxo34	Fbxo34	chr14:48092235-48151637	CP	SVZ_IZ	OK	1.97664	6.12186	1.63092	-10.0985	0	0	yes
Tirap	Tirap	Tirap	chr9:34991975-35007876	CP	SVZ_IZ	OK	0.426298	1.32043	1.63107	-6.70522	2.01E-11	1.44E-10	yes
Tyms	Tyms	Tyms	chr5:30384739-30400165	CP	SVZ_IZ	OK	6.06308	18.7885	1.63173	-12.154	0	0	yes
Nup93	Nup93	Nup93	chr8:96738500-96838966	CP	SVZ_IZ	OK	8.42771	26.1361	1.63283	-11.1299	0	0	yes
Drd4	Drd4	Drd4	chr7:148477904-148480900	CP	SVZ_IZ	OK	0.297208	0.92232	1.63379	-2.60602	0.00916011	0.0211197	yes
Tmem243	Tmem243	Tmem243	chr5:9100736-9161776	CP	SVZ_IZ	OK	2.14775	6.68307	1.63768	-4.81831	1.45E-06	6.42E-06	yes
S1pr1	S1pr1	S1pr1	chr3:115413350-115417973	CP	SVZ_IZ	OK	2.28411	7.11476	1.63919	-7.662	1.82E-14	1.62E-13	yes
Gstcd	Gstcd	Gstcd	chr3:132645514-132754704	CP	SVZ_IZ	OK	2.65645	8.28252	1.64057	-7.75456	8.88E-15	8.05E-14	yes
Haus5	Haus5	Haus5	chr7:31438726-31450013	CP	SVZ_IZ	OK	4.42685	13.8753	1.64817	-8.62542	0	0	yes
Nrn1	Nrn1	Nrn1	chr13:36817494-36826323	CP	SVZ_IZ	OK	34.0523	106.758	1.64852	-12.9977	0	0	yes
Cux2	Cux2	Cux2	chr5:122310224-122497834	CP	SVZ_IZ	OK	9.94126	31.1761	1.64894	-13.0369	0	0	yes
Ceacam1	Ceacam1	Ceacam1	chr7:26161837-26351436	CP	SVZ_IZ	OK	0.0949904	0.297988	1.6494	-2.70693	0.00679089	0.0161589	yes
1500015O10Rik	1500015O10Rik	1500015O10Rik	chr1:43787446-43799409	CP	SVZ_IZ	OK	2.04414	6.41621	1.65022	-4.48449	7.31E-06	2.96E-05	yes
Gabpb2	Gabpb2	Gabpb2	chr3:94985689-95021864	CP	SVZ_IZ	OK	1.53787	4.8322	1.65174	-14.8073	0	0	yes
Slc43a1	Slc43a1	Slc43a1	chr2:84679564-84703743	CP	SVZ_IZ	OK	0.540719	1.70136	1.65374	-4.74543	2.08E-06	9.03E-06	yes
Htr3a	Htr3a	Htr3a	chr9:48707317-48719204	CP	SVZ_IZ	OK	0.622938	1.96326	1.65609	-4.34272	1.41E-05	5.49E-05	yes
Dnmbp	Dnmbp	Dnmbp	chr19:43921308-44014688	CP	SVZ_IZ	OK	0.935782	2.9536	1.65823	-7.45592	8.93E-14	7.54E-13	yes
Spp1	Spp1	Spp1	chr5:104864129-104870072	CP	SVZ_IZ	OK	0.267449	0.846229	1.66178	-2.60864	0.00909031	0.0209691	yes
Hist1h4n	Hist1h4n	Hist1h4n	chr13:21923715-21924027	CP	SVZ_IZ	OK	3.36516	10.6521	1.66239	-2.62708	0.00861223	0.0199784	yes
Notch3	Notch3	Notch3	chr17:32257837-32303797	CP	SVZ_IZ	OK	1.28781	4.07894	1.66328	-8.77224	0	0	yes
Lima1	Lima1	Lima1	chr15:99608898-99705887	CP	SVZ_IZ	OK	6.38446	20.2425	1.66475	-16.8628	0	0	yes
Palmd	Palmd	Palmd	chr3:116621179-116687324	CP	SVZ_IZ	OK	7.73356	24.5384	1.66584	-10.5697	0	0	yes
Ust	Ust	Ust	chr10:7924550-8238623	CP	SVZ_IZ	OK	3.52777	11.2112	1.66811	-10.1281	0	0	yes
Sfxn5	Sfxn5	Sfxn5	chr6:85163044-85283416	CP	SVZ_IZ	OK	3.06613	9.76712	1.67151	-9.2702	0	0	yes
Cd1d2	Cd1d2	Cd1d2	chr3:86790507-86793454	CP	SVZ_IZ	OK	1.01804	3.24836	1.67392	-4.24477	2.19E-05	8.29E-05	yes
Nqo1	Nqo1	Nqo1	chr8:109912124-109927105	CP	SVZ_IZ	OK	0.162046	0.517781	1.67594	-2.25297	0.0242607	0.0497926	yes
Alk	Alk	Alk	chr17:72218327-72953647	CP	SVZ_IZ	OK	0.15827	0.506394	1.67787	-4.02243	5.76E-05	0.000204546	yes
Tmem170	Tmem170	Tmem170	chr8:114388797-114400575	CP	SVZ_IZ	OK	0.60093	1.92687	1.68099	-4.24674	2.17E-05	8.22E-05	yes
Cd164	Cd164	Cd164	chr10:41239305-41250848	CP	SVZ_IZ	OK	13.1523	42.2701	1.68433	-12.4383	0	0	yes
Nphp1	Nphp1	Nphp1	chr2:127566467-127614590	CP	SVZ_IZ	OK	2.78146	8.95898	1.68749	-7.68284	1.55E-14	1.39E-13	yes
Echdc2	Echdc2	Echdc2	chr4:107838041-107851913	CP	SVZ_IZ	OK	2.36671	7.6252	1.68789	-7.68599	1.51E-14	1.35E-13	yes
Slc1a3	Slc1a3	Slc1a3	chr15:8584123-8660807	CP	SVZ_IZ	OK	9.39464	30.3494	1.69176	-12.1737	0	0	yes
Emid1	Emid1	Emid1	chr11:5006268-5052225	CP	SVZ_IZ	OK	2.86423	9.26291	1.69332	-7.22439	5.03E-13	4.05E-12	yes
Diap2	Diap2	Diap2	chrX:126284277-127000369	CP	SVZ_IZ	OK	0.771962	2.49676	1.69345	-8.03124	8.88E-16	8.53E-15	yes
Dut	Dut	Dut	chr2:125072983-125084785	CP	SVZ_IZ	OK	19.192	62.1733	1.69579	-29.7239	0	0	yes
1-Sep	1-Sep	1-Sep	chr7:134357955-134361959	CP	SVZ_IZ	OK	1.38569	4.49356	1.69725	-5.17891	2.23E-07	1.09E-06	yes
Xrcc3	Xrcc3	Xrcc3	chr12:112997059-113052052	CP	SVZ_IZ	OK	1.23585	4.01172	1.69871	-6.15387	7.56E-10	4.76E-09	yes
Jam3	Jam3	Jam3	chr9:26904968-26963006	CP	SVZ_IZ	OK	7.5965	24.668	1.69923	-10.081	0	0	yes
Mamstr	Mamstr	Mamstr	chr7:52895346-52901138	CP	SVZ_IZ	OK	0.333274	1.0824	1.69945	-3.56194	0.000368124	0.00113834	yes
Ncapd2	Ncapd2	Ncapd2	chr6:125118024-125141604	CP	SVZ_IZ	OK	19.0459	62.2599	1.70882	-14.4201	0	0	yes
Magi1	Magi1	Magi1	chr6:93625448-94233898	CP	SVZ_IZ	OK	5.03849	16.4822	1.70985	-18.6649	0	0	yes
Prelp	Prelp	Prelp	chr1:135806881-135817978	CP	SVZ_IZ	OK	0.146011	0.477878	1.71057	-3.07749	0.0020875	0.00556469	yes
Pcna	Pcna	Pcna	chr2:132075021-132078916	CP	SVZ_IZ	OK	79.4592	260.485	1.71292	-14.3277	0	0	yes
Hirip3	Hirip3	Hirip3	chr7:134005485-134008636	CP	SVZ_IZ	OK	9.85436	32.3309	1.71408	-11.6502	0	0	yes
Pola1	Pola1	Pola1	chrX:90550104-90877494	CP	SVZ_IZ	OK	1.73324	5.68733	1.71428	-9.05913	0	0	yes
Tlcd1	Tlcd1	Tlcd1	chr11:77992267-77994274	CP	SVZ_IZ	OK	0.494661	1.62437	1.71537	-3.28459	0.00102129	0.00290247	yes
Jun	Jun	Jun	chr4:94715726-94718913	CP	SVZ_IZ	OK	8.90476	29.3978	1.72306	-11.9051	0	0	yes
Mxd3	Mxd3	Mxd3	chr13:55423415-55431091	CP	SVZ_IZ	OK	8.42733	27.8262	1.72329	-9.08137	0	0	yes
Lbr	Lbr	Lbr	chr1:183745445-183772532	CP	SVZ_IZ	OK	4.7462	15.6738	1.7235	-10.7198	0	0	yes
BC026585	BC026585	BC026585	chr1:159388712-159418864	CP	SVZ_IZ	OK	1.28578	4.24822	1.72422	-4.88254	1.05E-06	4.72E-06	yes
Tmem132b	Tmem132b	Tmem132b	chr5:126012787-126272953	CP	SVZ_IZ	OK	3.20395	10.6204	1.72892	-11.5454	0	0	yes
Zhx1	Zhx1	Zhx1	chr15:57878557-57908044	CP	SVZ_IZ	OK	4.89733	16.2569	1.73098	-13.9515	0	0	yes
2310068J16Rik	2310068J16Rik	2310068J16Rik	chr15:99800504-99846789	CP	SVZ_IZ	OK	0.216366	0.721486	1.73749	-2.2711	0.0231408	0.0477744	yes
5330426P16Rik	5330426P16Rik	5330426P16Rik	chr16:50726863-50732886	CP	SVZ_IZ	OK	2.43907	8.16007	1.74225	-7.15073	8.63E-13	6.84E-12	yes
Hist1h2bb	Hist1h2bb	Hist1h2bb	chr13:23838602-23839070	CP	SVZ_IZ	OK	0.926668	3.10458	1.74427	-2.46151	0.0138352	0.0304207	yes
Mutyh	Mutyh	Mutyh	chr4:116480338-116492036	CP	SVZ_IZ	OK	0.979173	3.28087	1.74444	-5.03175	4.86E-07	2.28E-06	yes
2610316D01Rik	2610316D01Rik	2610316D01Rik	chr3:45084360-45182182	CP	SVZ_IZ	OK	1.60852	5.40223	1.74782	-4.58812	4.47E-06	1.86E-05	yes
Litaf	Litaf	Litaf	chr16:10959365-10993214	CP	SVZ_IZ	OK	5.59105	18.7913	1.74887	-9.90439	0	0	yes
Pou3f2	Pou3f2	Pou3f2	chr4:22409241-22415513	CP	SVZ_IZ	OK	23.4944	79.2767	1.75458	-15.2656	0	0	yes
Sap25	Sap25	Sap25	chr5:138070350-138084130	CP	SVZ_IZ	OK	1.12641	3.81076	1.75835	-3.49045	0.000482204	0.00145854	yes
Fbxo2	Fbxo2	Fbxo2	chr4:147534776-147540526	CP	SVZ_IZ	OK	0.692335	2.35494	1.76615	-3.83125	0.000127495	0.000428486	yes
Tead3	Tead3	Tead3	chr17:28468617-28487750	CP	SVZ_IZ	OK	1.66301	5.65739	1.76634	-7.22778	4.91E-13	3.95E-12	yes
Nxt2	Nxt2	Nxt2	chrX:138662479-138674235	CP	SVZ_IZ	OK	2.59825	8.84336	1.76705	-9.9928	0	0	yes
Rcn1	Rcn1	Rcn1	chr2:105226104-105239476	CP	SVZ_IZ	OK	5.83106	19.9226	1.77257	-11.0174	0	0	yes
Tmco4	Tmco4	Tmco4	chr4:138528819-138615086	CP	SVZ_IZ	OK	0.131687	0.450606	1.77476	-3.08977	0.00200311	0.00536322	yes
Cep110	Cep110	Cep110	chr2:34965011-35034342	CP	SVZ_IZ	OK	1.78302	6.1055	1.77579	-11.8137	0	0	yes
Gulp1	Gulp1	Gulp1	chr1:44608515-44853681	CP	SVZ_IZ	OK	0.701962	2.40479	1.77645	-5.68992	1.27E-08	7.10E-08	yes
Slc12a7	Slc12a7	Slc12a7	chr13:73901144-73954190	CP	SVZ_IZ	OK	2.95813	10.1412	1.77747	-10.8645	0	0	yes
Cited2	Cited2	Cited2	chr10:17443033-17445480	CP	SVZ_IZ	OK	31.7218	108.996	1.78073	-14.4864	0	0	yes
Gli1	Gli1	Gli1	chr10:126760782-126778635	CP	SVZ_IZ	OK	0.221315	0.76051	1.78087	-3.98413	6.77E-05	0.000237852	yes
Gm13375	Gm13375	Gm13375	chr2:20890500-20891975	CP	SVZ_IZ	OK	2.95863	10.1805	1.78281	-7.05642	1.71E-12	1.33E-11	yes
Abhd4	Abhd4	Abhd4	chr14:54873803-54888844	CP	SVZ_IZ	OK	4.64379	15.9929	1.78406	-12.6157	0	0	yes
Nrp1	Nrp1	Nrp1	chr8:130882972-131029375	CP	SVZ_IZ	OK	25.0775	86.4729	1.78586	-15.488	0	0	yes
Hist1h4a	Hist1h4a	Hist1h4a	chr13:23852714-23853026	CP	SVZ_IZ	OK	2.07482	7.16857	1.7887	-2.45499	0.0140888	0.030904	yes
Msh5	Msh5	Msh5	chr17:35165549-35183668	CP	SVZ_IZ	OK	0.189515	0.656424	1.79231	-3.64857	0.000263709	0.000839215	yes
Pcdh18	Pcdh18	Pcdh18	chr3:49547217-49561238	CP	SVZ_IZ	OK	2.87584	9.96297	1.79259	-10.9981	0	0	yes
Parp9	Parp9	Parp9	chr16:35926600-35972707	CP	SVZ_IZ	OK	0.429016	1.48716	1.79345	-5.0945	3.50E-07	1.67E-06	yes
Rasgrp1	Rasgrp1	Rasgrp1	chr2:117105728-117168613	CP	SVZ_IZ	OK	0.100963	0.350064	1.79379	-3.41614	0.000635159	0.0018829	yes
Pyroxd2	Pyroxd2	Pyroxd2	chr19:42800347-42827265	CP	SVZ_IZ	OK	0.147017	0.509874	1.79416	-3.19444	0.00140103	0.00386872	yes
Phactr2	Phactr2	Phactr2	chr10:12927522-13194202	CP	SVZ_IZ	OK	0.812732	2.81967	1.79467	-10.9612	0	0	yes
Derl3	Derl3	Derl3	chr10:75356142-75358686	CP	SVZ_IZ	OK	0.279465	0.970632	1.79626	-2.82298	0.00475802	0.0117537	yes
Pold1	Pold1	Pold1	chr7:51788113-51804185	CP	SVZ_IZ	OK	5.01273	17.4246	1.79746	-11.3262	0	0	yes
Epb4.1l5	Epb4.1l5	Epb4.1l5	chr1:121441609-121545577	CP	SVZ_IZ	OK	1.74261	6.06371	1.79895	-10.1546	0	0	yes
Acsf2	Acsf2	Acsf2	chr11:94418415-94463100	CP	SVZ_IZ	OK	1.21283	4.23055	1.80247	-7.03226	2.03E-12	1.57E-11	yes
Rnd2	Rnd2	Rnd2	chr11:101329651-101332620	CP	SVZ_IZ	OK	176.477	616.314	1.80418	-15.3105	0	0	yes
Zbbx	Zbbx	Zbbx	chr3:74841828-74947645	CP	SVZ_IZ	OK	0.171012	0.597612	1.80511	-3.06269	0.00219355	0.00581853	yes
Cdh8	Cdh8	Cdh8	chr8:101552668-101940357	CP	SVZ_IZ	OK	7.17565	25.0851	1.80565	-24.3633	0	0	yes
Prkd1	Prkd1	Prkd1	chr12:51442218-51750210	CP	SVZ_IZ	OK	1.7393	6.08317	1.80631	-8.52505	0	0	yes
Qk	Qk	Qk	chr17:10399335-10512226	CP	SVZ_IZ	OK	17.8151	62.4155	1.8088	-20.1786	0	0	yes
Fam160a1	Fam160a1	Fam160a1	chr3:85463984-85550131	CP	SVZ_IZ	OK	0.523053	1.83952	1.8143	-6.13811	8.35E-10	5.23E-09	yes
Gsta4	Gsta4	Gsta4	chr9:78039772-78057156	CP	SVZ_IZ	OK	1.42411	5.00865	1.81437	-4.63786	3.52E-06	1.48E-05	yes
Pon3	Pon3	Pon3	chr6:5170851-5206233	CP	SVZ_IZ	OK	0.138193	0.487317	1.81818	-2.46778	0.0135953	0.0299592	yes
Hist1h1a	Hist1h1a	Hist1h1a	chr13:23855536-23856283	CP	SVZ_IZ	OK	0.385244	1.3618	1.82167	-2.44154	0.0146249	0.0319229	yes
9430037G07Rik	9430037G07Rik	9430037G07Rik	chr9:88490162-88494081	CP	SVZ_IZ	OK	0.238647	0.846054	1.82587	-4.01827	5.86E-05	0.000207966	yes
Antxr2	Antxr2	Antxr2	chr5:98313706-98459981	CP	SVZ_IZ	OK	0.886899	3.14583	1.8266	-7.00163	2.53E-12	1.95E-11	yes
Slc7a2	Slc7a2	Slc7a2	chr8:41947720-42007424	CP	SVZ_IZ	OK	0.535318	1.90117	1.82842	-8.43196	0	0	yes
Nek11	Nek11	Nek11	chr9:105064796-105297617	CP	SVZ_IZ	OK	0.168938	0.600041	1.82857	-3.22246	0.00127097	0.00354221	yes
Ascl1	Ascl1	Ascl1	chr10:86953785-86956405	CP	SVZ_IZ	OK	2.91102	10.3628	1.83181	-8.59732	0	0	yes
Wdr62	Wdr62	Wdr62	chr7:31025156-31065440	CP	SVZ_IZ	OK	0.602033	2.14439	1.83265	-6.67614	2.45E-11	1.75E-10	yes
Nkx2-3	Nkx2-3	Nkx2-3	chr19:43686814-43690382	CP	SVZ_IZ	OK	0.152543	0.543842	1.83397	-2.80334	0.00505768	0.0124027	yes
Ly6g6e	Ly6g6e	Ly6g6e	chr17:35213886-35215749	CP	SVZ_IZ	OK	5.05566	18.0406	1.83528	-8.0532	8.88E-16	8.53E-15	yes
Lpar6	Lpar6	Lpar6	chr14:73595308-73725598	CP	SVZ_IZ	OK	1.69623	6.05544	1.8359	-7.54384	4.57E-14	3.95E-13	yes
Rnaseh2b	Rnaseh2b	Rnaseh2b	chr14:62950941-62991829	CP	SVZ_IZ	OK	11.823	42.2327	1.83676	-11.3988	0	0	yes
Cenpp	Cenpp	Cenpp	chr13:49559427-49748100	CP	SVZ_IZ	OK	3.35965	12.0022	1.83692	-6.779	1.21E-11	8.84E-11	yes
Dbf4	Dbf4	Dbf4	chr5:8396968-8422716	CP	SVZ_IZ	OK	6.1152	21.8708	1.83853	-12.1334	0	0	yes
Rasgef1b	Rasgef1b	Rasgef1b	chr5:99646438-99681946	CP	SVZ_IZ	OK	25.3809	90.7868	1.83874	-46.9627	0	0	yes
Myb	Myb	Myb	chr10:20844735-20880790	CP	SVZ_IZ	OK	0.454486	1.62591	1.83894	-6.57653	4.82E-11	3.36E-10	yes
Metrn	Metrn	Metrn	chr17:25931515-25933990	CP	SVZ_IZ	OK	4.83073	17.2824	1.83899	-8.48755	0	0	yes
E2f1	E2f1	E2f1	chr2:154385374-154395588	CP	SVZ_IZ	OK	5.5935	20.0193	1.83957	-10.9382	0	0	yes
Htra1	Htra1	Htra1	chr7:138079716-138129172	CP	SVZ_IZ	OK	2.88054	10.3121	1.83993	-7.93544	2.00E-15	1.89E-14	yes
H2afx	H2afx	H2afx	chr9:44142797-44144156	CP	SVZ_IZ	OK	43.3175	155.088	1.84006	-14.6999	0	0	yes
Cldn3	Cldn3	Cldn3	chr5:135462083-135477220	CP	SVZ_IZ	OK	5.62616	20.1469	1.84033	-8.70644	0	0	yes
Phka1	Phka1	Phka1	chrX:99709313-99839585	CP	SVZ_IZ	OK	0.408287	1.46204	1.84033	-6.74333	1.55E-11	1.12E-10	yes
Bves	Bves	Bves	chr10:45055567-45089514	CP	SVZ_IZ	OK	0.156928	0.563237	1.84364	-2.52512	0.0115659	0.0259589	yes
Rai14	Rai14	Rai14	chr15:10498732-10644386	CP	SVZ_IZ	OK	10.6323	38.2246	1.84605	-17.6112	0	0	yes
Ephb3	Ephb3	Ephb3	chr16:21204867-21223377	CP	SVZ_IZ	OK	1.07461	3.86403	1.8463	-7.68563	1.53E-14	1.37E-13	yes
Msn	Msn	Msn	chrX:93291383-93363892	CP	SVZ_IZ	OK	5.60505	20.1574	1.84651	-12.2505	0	0	yes
Wwc1	Wwc1	Wwc1	chr11:35652679-35793591	CP	SVZ_IZ	OK	18.2543	65.764	1.84906	-15.1068	0	0	yes
Spin4	Spin4	Spin4	chrX:92217845-92222021	CP	SVZ_IZ	OK	0.32904	1.18646	1.85033	-5.15549	2.53E-07	1.23E-06	yes
Hist1h4d	Hist1h4d	Hist1h4d	chr13:23673470-23673782	CP	SVZ_IZ	OK	3.21162	11.5974	1.85243	-3.02517	0.00248491	0.00651926	yes
