test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Fbxo17	Fbxo17	Fbxo17	chr7:29501808-29523159	CP	VZ	OK	1.10187	3.22186	1.54794	-4.89361	9.90E-07	4.48E-06	yes
Sall3	Sall3	Sall3	chr18:81163112-81183317	SVZ_IZ	VZ	OK	3.66289	10.7123	1.54821	-7.61163	2.71E-14	2.38E-13	yes
Cox4i2	Cox4i2	Cox4i2	chr2:152579908-152590773	CP	VZ	OK	1.25282	3.66734	1.54956	-3.23426	0.00121956	0.00341255	yes
Ift74	Ift74	Ift74	chr4:94281210-94359924	CP	VZ	OK	13.6523	39.9656	1.54961	-10.3113	0	0	yes
Ppwd1	Ppwd1	Ppwd1	chr13:104995201-105039702	CP	VZ	OK	4.03295	11.8066	1.54969	-8.01602	1.11E-15	1.06E-14	yes
Aldh7a1	Aldh7a1	Aldh7a1	chr18:56685389-56747366	CP	VZ	OK	8.91307	26.1017	1.55015	-14.6284	0	0	yes
Lef1	Lef1	Lef1	chr3:130813214-130927275	CP	VZ	OK	3.17542	9.30121	1.55047	-11.4284	0	0	yes
Prdx4	Prdx4	Prdx4	chrX:151758462-151772997	CP	VZ	OK	26.8854	78.8036	1.55144	-9.94477	0	0	yes
Lrch4	Lrch4	Lrch4	chr5:138070350-138084130	CP	VZ	OK	1.75989	5.16485	1.55324	-6.26754	3.67E-10	2.38E-09	yes
Pde5a	Pde5a	Pde5a	chr3:122432075-122562292	CP	VZ	OK	2.06246	6.05307	1.5533	-8.99447	0	0	yes
Mss51	Mss51	Mss51	chr14:21302085-21316123	CP	VZ	OK	0.423991	1.24497	1.554	-3.33393	0.000856296	0.00247668	yes
Gfap	Gfap	Gfap	chr11:102748649-102758514	SVZ_IZ	VZ	OK	0.226565	0.665445	1.5544	-2.75495	0.00587019	0.0141682	yes
Mdfic	Mdfic	Mdfic	chr6:15670660-15752169	SVZ_IZ	VZ	OK	2.03678	5.98363	1.55473	-5.77057	7.90E-09	4.50E-08	yes
Rad9a	Rad9a	Rad9a	chr19:4192173-4201603	CP	VZ	OK	5.06172	14.8768	1.55536	-8.03611	8.88E-16	8.53E-15	yes
Hes6	Hes6	Hes6	chr1:93308059-93309799	CP	VZ	OK	56.3689	165.751	1.55605	-11.4288	0	0	yes
Aga	Aga	Aga	chr8:54597055-54608776	CP	VZ	OK	2.1761	6.39899	1.5561	-5.36089	8.28E-08	4.25E-07	yes
Plcb3	Plcb3	Plcb3	chr19:7028202-7044242	CP	VZ	OK	2.59399	7.63388	1.55724	-8.39833	0	0	yes
Smad3	Smad3	Smad3	chr9:63494573-63605801	CP	VZ	OK	3.25348	9.5834	1.55855	-9.2944	0	0	yes
B9d2	B9d2	B9d2	chr7:26466176-26471577	CP	VZ	OK	9.27379	27.3467	1.56014	-7.76899	7.99E-15	7.27E-14	yes
Alg8	Alg8	Alg8	chr7:104520126-104540668	CP	VZ	OK	3.13366	9.24413	1.56069	-7.06266	1.63E-12	1.27E-11	yes
Msrb2	Msrb2	Msrb2	chr2:19293262-19316597	CP	VZ	OK	3.0458	8.9937	1.5621	-5.78678	7.17E-09	4.11E-08	yes
Ppp1r3c	Ppp1r3c	Ppp1r3c	chr19:36806220-36811094	SVZ_IZ	VZ	OK	1.78642	5.2777	1.56284	-5.21443	1.84E-07	9.11E-07	yes
Snx5	Snx5	Snx5	chr2:144075858-144096638	CP	VZ	OK	21.7714	64.3713	1.56399	-19.5497	0	0	yes
Nfatc3	Nfatc3	Nfatc3	chr8:108583502-108654437	CP	VZ	OK	3.35449	9.92109	1.5644	-9.78949	0	0	yes
Pion	Pion	Pion	chr5:20692084-20797519	CP	VZ	OK	0.966695	2.85913	1.56445	-6.07262	1.26E-09	7.75E-09	yes
Ugt8a	Ugt8a	Ugt8a	chr3:125568260-125641468	CP	VZ	OK	0.485204	1.43527	1.56466	-4.66487	3.09E-06	1.31E-05	yes
Ifrd2	Ifrd2	Ifrd2	chr9:107490048-107495369	CP	VZ	OK	3.17983	9.40651	1.56471	-7.13464	9.70E-13	7.66E-12	yes
Vit	Vit	Vit	chr17:78907402-79026749	SVZ_IZ	VZ	OK	6.05199	17.9091	1.56521	-9.80815	0	0	yes
Smoc1	Smoc1	Smoc1	chr12:82127794-82287401	SVZ_IZ	VZ	OK	6.75024	19.9838	1.56582	-10.7277	0	0	yes
Klf1	Klf1	Klf1	chr8:87425826-87429194	SVZ_IZ	VZ	OK	0.281679	0.834108	1.56618	-2.37986	0.0173194	0.0370658	yes
Pdlim7	Pdlim7	Pdlim7	chr13:55598847-55614800	CP	VZ	OK	23.3628	69.1839	1.56622	-10.8942	0	0	yes
E030030I06Rik	E030030I06Rik	E030030I06Rik	chr10:21832855-21869076	CP	VZ	OK	0.748098	2.21559	1.56639	-4.2528	2.11E-05	8.02E-05	yes
Sox21	Sox21	Sox21	chr14:118632455-118636252	SVZ_IZ	VZ	OK	15.4443	45.7552	1.56686	-8.5959	0	0	yes
Lpxn	Lpxn	Lpxn	chr19:12873098-12908298	CP	VZ	OK	0.213827	0.633641	1.56722	-2.42729	0.0152122	0.0330553	yes
Mtr	Mtr	Mtr	chr13:12278806-12350380	CP	VZ	OK	1.52021	4.50763	1.5681	-7.374	1.66E-13	1.37E-12	yes
Lmcd1	Lmcd1	Lmcd1	chr6:112223751-112280417	SVZ_IZ	VZ	OK	6.50253	19.2873	1.56857	-6.43074	1.27E-10	8.54E-10	yes
Nxt1	Nxt1	Nxt1	chr2:148498350-148501762	CP	VZ	OK	22.3851	66.4527	1.56979	-10.5024	0	0	yes
Bicc1	Bicc1	Bicc1	chr10:70387847-70622382	SVZ_IZ	VZ	OK	0.374564	1.112	1.56987	-3.40297	0.000666565	0.00196849	yes
Bcl2l12	Bcl2l12	Bcl2l12	chr7:52242269-52252949	SVZ_IZ	VZ	OK	6.87826	20.4236	1.57012	-5.60996	2.02E-08	1.11E-07	yes
Nog	Nog	Nog	chr11:89161951-89163873	SVZ_IZ	VZ	OK	5.97911	17.7542	1.57016	-6.3435	2.25E-10	1.48E-09	yes
Dapp1	Dapp1	Dapp1	chr3:137593969-137644513	SVZ_IZ	VZ	OK	2.52168	7.48969	1.57052	-5.94524	2.76E-09	1.65E-08	yes
Orc1	Orc1	Orc1	chr4:108252058-108287436	SVZ_IZ	VZ	OK	0.820654	2.43987	1.57196	-4.35617	1.32E-05	5.18E-05	yes
Prss23	Prss23	Prss23	chr7:96656294-96666096	SVZ_IZ	VZ	OK	1.70999	5.08618	1.5726	-5.3632	8.18E-08	4.20E-07	yes
Gfra1	Gfra1	Gfra1	chr19:58311181-58528956	CP	VZ	OK	0.68268	2.03187	1.57353	-5.12177	3.03E-07	1.46E-06	yes
Tmem98	Tmem98	Tmem98	chr11:80623916-80635535	CP	VZ	OK	14.5668	43.368	1.57395	-9.70085	0	0	yes
Nynrin	Nynrin	Nynrin	chr14:56472951-56493573	CP	VZ	OK	4.96213	14.7742	1.57404	-10.8296	0	0	yes
Haus6	Haus6	Haus6	chr4:86227188-86257926	CP	VZ	OK	3.01297	8.97239	1.57431	-8.59518	0	0	yes
Dvl2	Dvl2	Dvl2	chr11:69814127-69823611	CP	VZ	OK	8.4426	25.1438	1.57445	-10.2969	0	0	yes
2700094K13Rik	2700094K13Rik	2700094K13Rik	chr2:84509377-84510865	CP	VZ	OK	119.503	355.943	1.5746	-17.4289	0	0	yes
Nr1d2	Nr1d2	Nr1d2	chr14:19036569-19071620	CP	VZ	OK	2.54251	7.57414	1.57483	-8.70951	0	0	yes
Efhd1	Efhd1	Efhd1	chr1:89160938-89207366	SVZ_IZ	VZ	OK	0.755067	2.24967	1.57504	-3.62946	0.000284012	0.000898512	yes
Egln3	Egln3	Egln3	chr12:55279967-55304861	SVZ_IZ	VZ	OK	5.60877	16.7141	1.57531	-6.77849	1.21E-11	8.87E-11	yes
Rhoc	Rhoc	Rhoc	chr3:104591951-104597377	CP	VZ	OK	16.2747	48.5083	1.5756	-9.24628	0	0	yes
Rnaset2b	Rnaset2b	Rnaset2b	chr17:8321455-8340697	CP	VZ	OK	11.6476	34.7182	1.57566	-8.39722	0	0	yes
4933430I17Rik	4933430I17Rik	4933430I17Rik	chr4:62186402-62209027	CP	VZ	OK	0.262583	0.783391	1.57696	-2.74726	0.00600964	0.0144756	yes
Lrrc8c	Lrrc8c	Lrrc8c	chr5:105948489-106037973	CP	VZ	OK	1.25651	3.74993	1.57744	-6.03644	1.58E-09	9.60E-09	yes
Gulp1	Gulp1	Gulp1	chr1:44608515-44853681	SVZ_IZ	VZ	OK	2.40479	7.17814	1.5777	-5.82217	5.81E-09	3.36E-08	yes
Mis18a	Mis18a	Mis18a	chr16:90719556-90727616	CP	VZ	OK	9.25318	27.631	1.57827	-8.54093	0	0	yes
Rfc1	Rfc1	Rfc1	chr5:65653090-65726878	CP	VZ	OK	7.32236	21.8671	1.57838	-10.8532	0	0	yes
Cyp46a1	Cyp46a1	Cyp46a1	chr12:109572590-109600444	SVZ_IZ	VZ	OK	3.05257	9.11748	1.57861	-5.57067	2.54E-08	1.38E-07	yes
Rnf135	Rnf135	Rnf135	chr11:79997373-80013255	CP	VZ	OK	0.512101	1.53024	1.57926	-3.75878	0.000170742	0.000560848	yes
Mbnl3	Mbnl3	Mbnl3	chrX:48466670-48559009	SVZ_IZ	VZ	OK	0.436918	1.30571	1.5794	-5.00511	5.58E-07	2.60E-06	yes
Ccdc37	Ccdc37	Ccdc37	chr6:90353729-90378474	SVZ_IZ	VZ	OK	0.512907	1.53281	1.57941	-3.3439	0.000826106	0.00239613	yes
Hspa2	Hspa2	Hspa2	chr12:77505162-77507923	CP	VZ	OK	0.684433	2.04704	1.58056	-5.05526	4.30E-07	2.03E-06	yes
Pank1	Pank1	Pank1	chr19:34885383-34953945	CP	VZ	OK	3.21669	9.63068	1.58206	-11.961	0	0	yes
Gm5424	Gm5424	Gm5424	chr10:61533769-61535319	CP	VZ	OK	0.253835	0.76006	1.58222	-2.58689	0.00968456	0.0221802	yes
Dok2	Dok2	Dok2	chr14:71174187-71178301	CP	VZ	OK	0.336169	1.00702	1.58283	-3.0124	0.00259194	0.00677128	yes
Ccdc74a	Ccdc74a	Ccdc74a	chr16:17646562-17650831	SVZ_IZ	VZ	OK	0.45966	1.37807	1.58401	-2.69364	0.00706755	0.0167536	yes
Col2a1	Col2a1	Col2a1	chr15:97806032-97835155	SVZ_IZ	VZ	OK	7.53738	22.6021	1.58432	-25.9108	0	0	yes
Heatr5a	Heatr5a	Heatr5a	chr12:52976859-53072308	CP	VZ	OK	1.77998	5.34052	1.58512	-9.06355	0	0	yes
Vwa8	Vwa8	Vwa8	chr14:79248984-79602117	CP	VZ	OK	1.4327	4.29969	1.5855	-8.68898	0	0	yes
Rnaseh2c	Rnaseh2c	Rnaseh2c	chr19:5601872-5602959	CP	VZ	OK	52.9125	158.857	1.58605	-10.4002	0	0	yes
Baz1a	Baz1a	Baz1a	chr12:55993975-56087323	CP	VZ	OK	3.20747	9.6312	1.58628	-9.92202	0	0	yes
Spg20	Spg20	Spg20	chr3:54916029-54941254	CP	VZ	OK	5.59968	16.8227	1.58699	-24.563	0	0	yes
4930503L19Rik	4930503L19Rik	4930503L19Rik	chr18:70612793-70632134	CP	VZ	OK	3.42044	10.2774	1.58721	-7.75086	9.10E-15	8.24E-14	yes
Actl6a	Actl6a	Actl6a	chr3:32607467-32625893	CP	VZ	OK	26.9388	80.9918	1.58809	-11.4697	0	0	yes
Paics	Paics	Paics	chr5:77342273-77396531	CP	VZ	OK	70.5092	212.156	1.58924	-11.3946	0	0	yes
Lox	Lox	Lox	chr18:52676891-52689362	SVZ_IZ	VZ	OK	0.0947448	0.285101	1.58935	-2.30225	0.0213213	0.0445009	yes
Lrp4	Lrp4	Lrp4	chr2:91297687-91354058	SVZ_IZ	VZ	OK	4.31268	12.9806	1.5897	-8.14442	4.44E-16	4.33E-15	yes
Rnf26	Rnf26	Rnf26	chr9:43918863-43921134	CP	VZ	OK	11.7926	35.5135	1.59049	-10.399	0	0	yes
Bmp3	Bmp3	Bmp3	chr5:99283457-99309979	SVZ_IZ	VZ	OK	0.142739	0.429923	1.5907	-2.52982	0.011412	0.0256629	yes
Rab8b	Rab8b	Rab8b	chr9:66691470-66767512	CP	VZ	OK	12.4351	37.4697	1.59131	-11.508	0	0	yes
Sorcs1	Sorcs1	Sorcs1	chr19:50217790-50753136	SVZ_IZ	VZ	OK	1.22396	3.69016	1.59213	-7.5891	3.22E-14	2.81E-13	yes
1810010H24Rik	1810010H24Rik	1810010H24Rik	chr11:106889536-106891756	CP	VZ	OK	1.68589	5.083	1.59217	-4.62295	3.78E-06	1.59E-05	yes
Mmab	Mmab	Mmab	chr5:114881042-114894036	CP	VZ	OK	3.23585	9.75679	1.59226	-8.35202	0	0	yes
Gas1	Gas1	Gas1	chr13:60275765-60278896	SVZ_IZ	VZ	OK	40.6035	122.442	1.59242	-9.19694	0	0	yes
Pde3a	Pde3a	Pde3a	chr6:141197789-141447872	CP	VZ	OK	0.166716	0.502802	1.5926	-3.35764	0.000786112	0.00228978	yes
Tacr1	Tacr1	Tacr1	chr6:82352468-82510098	CP	VZ	OK	0.0946417	0.285564	1.59327	-2.89659	0.00377236	0.00951666	yes
Cad	Cad	Cad	chr5:31357183-31380852	CP	VZ	OK	6.82983	20.6182	1.594	-11.2193	0	0	yes
Dcaf8	Dcaf8	Dcaf8	chr1:174078145-174126524	CP	VZ	OK	19.9267	60.2065	1.59522	-11.6899	0	0	yes
P4ha3	P4ha3	P4ha3	chr7:107434029-107468209	SVZ_IZ	VZ	OK	1.38975	4.19918	1.59529	-4.79232	1.65E-06	7.25E-06	yes
Tsc22d4	Tsc22d4	Tsc22d4	chr5:138187196-138209681	CP	VZ	OK	9.69414	29.311	1.59626	-10.8249	0	0	yes
Nkain4	Nkain4	Nkain4	chr2:180669476-180689404	CP	VZ	OK	9.60192	29.0337	1.59633	-9.35132	0	0	yes
Gem	Gem	Gem	chr4:11631593-11642140	SVZ_IZ	VZ	OK	2.99046	9.05709	1.59868	-5.79437	6.86E-09	3.93E-08	yes
Llgl1	Llgl1	Llgl1	chr11:60513191-60540723	CP	VZ	OK	21.5761	65.3731	1.59926	-18.8489	0	0	yes
Emid1	Emid1	Emid1	chr11:5006268-5052225	SVZ_IZ	VZ	OK	9.26291	28.0816	1.60009	-7.12116	1.07E-12	8.42E-12	yes
Fadd	Fadd	Fadd	chr7:151764227-151768341	CP	VZ	OK	2.3702	7.18584	1.60014	-7.58046	3.44E-14	3.00E-13	yes
Mob1a	Mob1a	Mob1a	chr6:83276032-83290943	CP	VZ	OK	6.38732	19.3776	1.6011	-8.27726	2.22E-16	2.19E-15	yes
Zic2	Zic2	Zic2	chr14:122874605-122879550	SVZ_IZ	VZ	OK	5.27647	16.0125	1.60156	-7.06328	1.63E-12	1.27E-11	yes
Mavs	Mavs	Mavs	chr2:131059798-131073760	SVZ_IZ	VZ	OK	2.06977	6.28548	1.60255	-12.016	0	0	yes
Sec23b	Sec23b	Sec23b	chr2:144381964-144416489	CP	VZ	OK	10.6057	32.2309	1.60361	-29.8497	0	0	yes
1810044D09Rik	1810044D09Rik	1810044D09Rik	chr6:91390980-91391749	CP	VZ	OK	3.16536	9.62244	1.60403	-3.79518	0.000147539	0.000489924	yes
Aven	Aven	Aven	chr2:112333120-112471410	CP	VZ	OK	4.36323	13.2704	1.60474	-9.25669	0	0	yes
Add3	Add3	Add3	chr19:53214934-53321889	CP	VZ	OK	4.30077	13.0817	1.60488	-17.3412	0	0	yes
Adssl1	Adssl1	Adssl1	chr12:113858257-113879566	CP	VZ	OK	0.592552	1.8027	1.60515	-3.89739	9.72E-05	0.000332623	yes
Haus4	Haus4	Haus4	chr14:55160621-55173198	CP	VZ	OK	9.45171	28.7552	1.60517	-9.32269	0	0	yes
Serping1	Serping1	Serping1	chr2:84605516-84615586	CP	VZ	OK	4.41318	13.4308	1.60566	-7.89001	3.11E-15	2.90E-14	yes
Gm15663	Gm15663	Gm15663	chr10:105011606-105020926	CP	VZ	OK	0.425906	1.29629	1.60579	-4.3571	1.32E-05	5.16E-05	yes
Grik2	Grik2	Grik2	chr10:48819268-49508560	CP	VZ	OK	4.57434	13.9261	1.60616	-12.338	0	0	yes
Hist1h2bq	Hist1h2bq	Hist1h2bq	chr13:21925611-21929399	CP	VZ	OK	0.60599	1.84509	1.60633	-4.54778	5.42E-06	2.23E-05	yes
Fam86	Fam86	Fam86	chr16:5233713-5256049	CP	VZ	OK	2.03021	6.18499	1.60714	-6.28237	3.33E-10	2.17E-09	yes
2610020H08Rik	2610020H08Rik	2610020H08Rik	chr7:126937643-126992455	CP	VZ	OK	1.18209	3.60972	1.61055	-6.6336	3.28E-11	2.32E-10	yes
E2f3	E2f3	E2f3	chr13:29998443-30077932	CP	VZ	OK	4.60566	14.0644	1.61057	-10.4479	0	0	yes
S100pbp	S100pbp	S100pbp	chr4:128828068-128866726	CP	VZ	OK	2.40409	7.34318	1.61091	-6.12219	9.23E-10	5.75E-09	yes
Atad5	Atad5	Atad5	chr11:79902901-79949293	CP	VZ	OK	2.20559	6.74139	1.61188	-9.67692	0	0	yes
Ddit4l	Ddit4l	Ddit4l	chr3:137286635-137291296	SVZ_IZ	VZ	OK	1.74471	5.33286	1.61192	-5.30941	1.10E-07	5.57E-07	yes
Nespas	Nespas	Nespas	chr2:174106737-174172243	CP	VZ	OK	0.224676	0.688335	1.61526	-2.95139	0.00316346	0.00811474	yes
Tifa	Tifa	Tifa	chr3:127492830-127501307	SVZ_IZ	VZ	OK	2.60257	7.97359	1.61529	-5.42601	5.76E-08	3.01E-07	yes
Chrdl1	Chrdl1	Chrdl1	chrX:139720216-139828805	SVZ_IZ	VZ	OK	0.197808	0.606317	1.61597	-3.6006	0.000317484	0.000993466	yes
Zkscan17	Zkscan17	Zkscan17	chr11:59299022-59324569	CP	VZ	OK	7.40654	22.7085	1.61636	-14.9259	0	0	yes
Mmp14	Mmp14	Mmp14	chr14:55050440-55060095	CP	VZ	OK	17.4677	53.5693	1.61672	-11.4604	0	0	yes
Ggnbp1	Ggnbp1	Ggnbp1	chr17:27154979-27173323	CP	VZ	OK	1.13161	3.47326	1.61791	-5.12857	2.92E-07	1.41E-06	yes
Epha4	Epha4	Epha4	chr1:77363759-77511663	CP	VZ	OK	22.3707	68.6755	1.61818	-11.622	0	0	yes
CK137956	CK137956	CK137956	chr4:127604835-127648085	SVZ_IZ	VZ	OK	0.365493	1.12225	1.61848	-3.07921	0.00207551	0.00553482	yes
Slc6a11	Slc6a11	Slc6a11	chr6:114081234-114199880	CP	VZ	OK	0.827319	2.5408	1.61877	-6.14615	7.94E-10	4.99E-09	yes
Pdzd3	Pdzd3	Pdzd3	chr9:44055394-44059547	SVZ_IZ	VZ	OK	0.14868	0.456645	1.61886	-2.31753	0.0204747	0.0429488	yes
Ntn4	Ntn4	Ntn4	chr10:93103793-93208717	SVZ_IZ	VZ	OK	4.39348	13.4999	1.61951	-6.58919	4.42E-11	3.10E-10	yes
Cd63	Cd63	Cd63	chr10:128345974-128349874	CP	VZ	OK	31.2448	96.0386	1.62	-10.8975	0	0	yes
Cmtm4	Cmtm4	Cmtm4	chr8:106872092-106919707	CP	VZ	OK	5.47424	16.8293	1.62025	-11.407	0	0	yes
Larp7	Larp7	Larp7	chr3:127239631-127256267	CP	VZ	OK	16.9571	52.1419	1.62056	-11.1624	0	0	yes
Wfs1	Wfs1	Wfs1	chr5:37357342-37380221	CP	VZ	OK	0.840482	2.58502	1.62089	-5.88386	4.01E-09	2.35E-08	yes
Crb2	Crb2	Crb2	chr2:37631768-38142904	SVZ_IZ	VZ	OK	2.85247	8.77332	1.62091	-7.52499	5.26E-14	4.51E-13	yes
Arhgef10	Arhgef10	Arhgef10	chr8:14911716-15001085	CP	VZ	OK	1.41741	4.36031	1.62118	-13.4701	0	0	yes
Miip	Miip	Miip	chr4:147234886-147242828	CP	VZ	OK	6.85069	21.0795	1.62152	-9.02192	0	0	yes
Aim2	Aim2	Aim2	chr1:175350734-175396167	CP	VZ	OK	2.33518	7.18891	1.62224	-7.34439	2.07E-13	1.70E-12	yes
Plin3	Plin3	Plin3	chr17:56418384-56429934	CP	VZ	OK	3.19622	9.8416	1.62252	-7.62978	2.35E-14	2.08E-13	yes
Fhl1	Fhl1	Fhl1	chrX:53984963-54046523	CP	VZ	OK	17.0789	52.6102	1.62313	-14.4548	0	0	yes
1500015O10Rik	1500015O10Rik	1500015O10Rik	chr1:43787446-43799409	SVZ_IZ	VZ	OK	6.41621	19.7701	1.62353	-5.21749	1.81E-07	8.97E-07	yes
AA543186	AA543186	AA543186	chr2:25182969-25188091	CP	VZ	OK	0.209338	0.645936	1.62556	-2.56795	0.0102303	0.023275	yes
Tmem132b	Tmem132b	Tmem132b	chr5:126012787-126272953	SVZ_IZ	VZ	OK	10.6204	32.7722	1.62563	-9.10042	0	0	yes
D830031N03Rik	D830031N03Rik	D830031N03Rik	chr4:123026875-123361603	CP	VZ	OK	0.309323	0.955827	1.62764	-5.69911	1.20E-08	6.75E-08	yes
Lfng	Lfng	Lfng	chr5:141083294-141091499	SVZ_IZ	VZ	OK	12.4085	38.372	1.62873	-7.94581	2.00E-15	1.89E-14	yes
Snta1	Snta1	Snta1	chr2:154202049-154233820	CP	VZ	OK	3.99838	12.3666	1.62896	-8.10371	4.44E-16	4.33E-15	yes
Zic5	Zic5	Zic5	chr14:122858381-122864880	SVZ_IZ	VZ	OK	0.820737	2.53884	1.62918	-4.12316	3.74E-05	0.000136686	yes
Hes5	Hes5	Hes5	chr4:154335031-154336480	SVZ_IZ	VZ	OK	26.7817	82.8592	1.62941	-8.14957	4.44E-16	4.33E-15	yes
Cyp46a1	Cyp46a1	Cyp46a1	chr12:109572590-109600444	CP	VZ	OK	2.94638	9.11748	1.62969	-7.44156	9.95E-14	8.37E-13	yes
Adamts8	Adamts8	Adamts8	chr9:30750147-30770443	SVZ_IZ	VZ	OK	0.246723	0.763491	1.62972	-3.26841	0.00108155	0.00305859	yes
F3	F3	F3	chr3:121426454-121437970	SVZ_IZ	VZ	OK	1.68184	5.20744	1.63054	-4.68354	2.82E-06	1.20E-05	yes
Vegfc	Vegfc	Vegfc	chr8:55162885-55271808	CP	VZ	OK	1.6445	5.09318	1.63092	-5.89989	3.64E-09	2.14E-08	yes
Inhbb	Inhbb	Inhbb	chr1:121312041-121318825	CP	VZ	OK	9.94166	30.8098	1.63183	-11.4854	0	0	yes
Cybrd1	Cybrd1	Cybrd1	chr2:70956110-70980983	CP	VZ	OK	0.459905	1.42745	1.63403	-5.54832	2.88E-08	1.56E-07	yes
4930429B21Rik	4930429B21Rik	4930429B21Rik	chr3:32233715-32266360	SVZ_IZ	VZ	OK	0.301384	0.936098	1.63506	-2.84666	0.00441809	0.0109962	yes
Zfp687	Zfp687	Zfp687	chr3:94778652-94819160	CP	VZ	OK	4.37417	13.5872	1.63517	-10.3421	0	0	yes
Dennd2a	Dennd2a	Dennd2a	chr6:39412376-39507833	CP	VZ	OK	7.53542	23.408	1.63524	-11.2778	0	0	yes
1110032F04Rik	1110032F04Rik	1110032F04Rik	chr3:68673507-68676085	SVZ_IZ	VZ	OK	4.79039	14.9008	1.63718	-6.87272	6.30E-12	4.69E-11	yes
Rab7l1	Rab7l1	Rab7l1	chr1:133763853-133769464	SVZ_IZ	VZ	OK	2.32139	7.2228	1.63757	-4.48182	7.40E-06	3.00E-05	yes
Pls1	Pls1	Pls1	chr9:95653060-95745698	SVZ_IZ	VZ	OK	1.18429	3.68578	1.63795	-5.39502	6.85E-08	3.55E-07	yes
Adamts9	Adamts9	Adamts9	chr6:92722692-92851435	SVZ_IZ	VZ	OK	0.663739	2.06574	1.63797	-5.12287	3.01E-07	1.45E-06	yes
Pdk4	Pdk4	Pdk4	chr6:5433350-5446278	CP	VZ	OK	0.152633	0.475187	1.63843	-3.11779	0.00182214	0.00491666	yes
Dkc1	Dkc1	Dkc1	chrX:72341192-72376288	CP	VZ	OK	11.4886	35.801	1.63979	-11.215	0	0	yes
Hist1h2ak	Hist1h2ak	Hist1h2ak	chr13:21845303-21845696	CP	VZ	OK	2.09139	6.5189	1.64017	-2.80686	0.00500275	0.0122809	yes
2310015A10Rik	2310015A10Rik	2310015A10Rik	chr12:81221532-81233831	CP	VZ	OK	0.608604	1.8986	1.64136	-5.96766	2.41E-09	1.44E-08	yes
Frmd8	Frmd8	Frmd8	chr19:5850973-5875208	CP	VZ	OK	4.11882	12.8576	1.64231	-9.39586	0	0	yes
Tmem229a	Tmem229a	Tmem229a	chr6:24901140-24906125	SVZ_IZ	VZ	OK	0.774354	2.41801	1.64276	-5.12314	3.00E-07	1.45E-06	yes
Cep128	Cep128	Cep128	chr12:92236931-92786285	CP	VZ	OK	1.8581	5.80559	1.64362	-8.52338	0	0	yes
Map3k1	Map3k1	Map3k1	chr13:112536642-112599191	CP	VZ	OK	0.67542	2.11089	1.64399	-7.0273	2.11E-12	1.63E-11	yes
Slc25a10	Slc25a10	Slc25a10	chr11:120353150-120362475	CP	VZ	OK	2.76805	8.65501	1.64467	-9.01984	0	0	yes
Ager	Ager	Ager	chr17:34734794-34737882	CP	VZ	OK	0.881995	2.75933	1.64547	-5.50197	3.76E-08	2.00E-07	yes
Ptgr1	Ptgr1	Ptgr1	chr4:58978461-58999950	CP	VZ	OK	1.11901	3.50128	1.64566	-5.43257	5.55E-08	2.91E-07	yes
Tshr	Tshr	Tshr	chr12:92236931-92786285	SVZ_IZ	VZ	OK	0.337375	1.05584	1.64597	-3.95683	7.59E-05	0.000264556	yes
E030030I06Rik	E030030I06Rik	E030030I06Rik	chr10:21832855-21869076	SVZ_IZ	VZ	OK	0.707101	2.21559	1.6477	-3.90536	9.41E-05	0.000322798	yes
Cbr3	Cbr3	Cbr3	chr16:93683463-93691236	SVZ_IZ	VZ	OK	0.32167	1.00813	1.64802	-2.38789	0.0169455	0.0363306	yes
Fam184b	Fam184b	Fam184b	chr5:45920943-46030740	CP	VZ	OK	0.744516	2.33457	1.64878	-6.0236	1.71E-09	1.04E-08	yes
Haus1	Haus1	Haus1	chr18:77996305-78006519	CP	VZ	OK	13.2388	41.5146	1.64885	-9.07274	0	0	yes
Lipg	Lipg	Lipg	chr18:75098975-75120917	SVZ_IZ	VZ	OK	3.52324	11.0549	1.64971	-7.03181	2.04E-12	1.58E-11	yes
Fubp3	Fubp3	Fubp3	chr2:31428244-31473039	CP	VZ	OK	9.41243	29.5521	1.65062	-11.4109	0	0	yes
Trmt10a	Trmt10a	Trmt10a	chr3:137806501-137822784	CP	VZ	OK	1.3128	4.12414	1.65144	-7.25746	3.94E-13	3.20E-12	yes
Pms1	Pms1	Pms1	chr1:53246031-53353840	CP	VZ	OK	1.79095	5.62968	1.65232	-7.3256	2.38E-13	1.95E-12	yes
Pam	Pam	Pam	chr1:99717670-99992209	CP	VZ	OK	12.3579	38.8475	1.65239	-11.9865	0	0	yes
Rgcc	Rgcc	Rgcc	chr14:79688556-79701442	SVZ_IZ	VZ	OK	23.9293	75.2679	1.65326	-7.56294	3.93E-14	3.41E-13	yes
Fam69c	Fam69c	Fam69c	chr18:84889633-84909828	SVZ_IZ	VZ	OK	1.83305	5.76625	1.65338	-5.14049	2.74E-07	1.33E-06	yes
Nmral1	Nmral1	Nmral1	chr16:4711317-4719059	CP	VZ	OK	30.7331	96.682	1.65345	-11.3204	0	0	yes
Alms1	Alms1	Alms1	chr6:85537524-85652745	CP	VZ	OK	1.12967	3.55448	1.65374	-9.16361	0	0	yes
Id3	Id3	Id3	chr4:135699736-135701307	CP	VZ	OK	13.7515	43.2867	1.65434	-9.04935	0	0	yes
